ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma_de_venda,Região
1880,2024-07-22,Curitiba,Notebook Dell,3500.0,1,Cliente_1106,3500.0,Presencial,Sul
1881,2024-08-09,Curitiba,Teclado Mecânico,250.0,2,Cliente_28825,500.0,Presencial,Sul
1886,2024-08-08,Curitiba,Teclado Mecânico,250.0,5,Cliente_4408,1250.0,Presencial,Sul
1889,2023-07-05,Curitiba,Mouse Gamer,120.0,1,Cliente_11839,120.0,Presencial,Sul
1895,2023-12-15,Curitiba,Notebook Dell,3500.0,2,Cliente_21355,7000.0,Presencial,Sul
1904,2023-01-03,Curitiba,"Monitor 27""",1200.0,3,Cliente_27588,3600.0,Presencial,Sul
1907,2024-09-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_22623,1200.0,Presencial,Sul
1911,2024-05-03,Curitiba,iPhone 14,5500.0,1,Cliente_13438,5500.0,Presencial,Sul
1913,2024-02-09,Curitiba,Notebook HP,3200.0,2,Cliente_17500,6400.0,Presencial,Sul
1926,2023-04-25,Curitiba,"Monitor 27""",1200.0,1,Cliente_5538,1200.0,Presencial,Sul
1928,2023-10-11,Curitiba,Smartphone Samsung,2200.0,1,Cliente_12092,2200.0,Presencial,Sul
1931,2023-07-16,Curitiba,Cabo HDMI,40.0,1,Cliente_28089,40.0,Presencial,Sul
1961,2024-04-11,Curitiba,Notebook HP,3200.0,1,Cliente_3084,3200.0,Presencial,Sul
1970,2024-04-14,Curitiba,Notebook Dell,3500.0,1,Cliente_22510,3500.0,Presencial,Sul
1973,2024-02-29,Curitiba,Smartphone Samsung,2200.0,1,Cliente_29538,2200.0,Presencial,Sul
1976,2024-04-26,Curitiba,Notebook Dell,3500.0,1,Cliente_29717,3500.0,Presencial,Sul
1982,2023-09-11,Curitiba,iPhone 14,5500.0,2,Cliente_10708,11000.0,Presencial,Sul
1989,2024-04-28,Curitiba,Smartphone Samsung,2200.0,2,Cliente_12565,4400.0,Presencial,Sul
1991,2023-01-21,Curitiba,iPhone 14,5500.0,1,Cliente_26986,5500.0,Presencial,Sul
1993,2024-11-09,Curitiba,Smartphone Samsung,2200.0,2,Cliente_24651,4400.0,Presencial,Sul
2007,2023-03-17,Curitiba,Cabo HDMI,40.0,2,Cliente_5487,80.0,Presencial,Sul
2011,2023-10-13,Curitiba,Mouse Gamer,120.0,1,Cliente_27907,120.0,Presencial,Sul
2012,2023-09-20,Curitiba,"Monitor 27""",1200.0,2,Cliente_4037,2400.0,Presencial,Sul
2022,2024-07-10,Curitiba,Smartphone Samsung,2200.0,1,Cliente_12318,2200.0,Presencial,Sul
2023,2024-12-11,Curitiba,Notebook HP,3200.0,1,Cliente_21653,3200.0,Presencial,Sul
2030,2023-07-09,Curitiba,Cabo HDMI,40.0,2,Cliente_27829,80.0,Presencial,Sul
2031,2024-06-01,Curitiba,Mouse Gamer,120.0,1,Cliente_5429,120.0,Presencial,Sul
2036,2023-03-28,Curitiba,Teclado Mecânico,250.0,1,Cliente_2821,250.0,Presencial,Sul
2038,2023-05-12,Curitiba,Mouse Gamer,120.0,1,Cliente_27981,120.0,Presencial,Sul
2043,2023-08-22,Curitiba,Notebook Dell,3500.0,1,Cliente_9292,3500.0,Presencial,Sul
2048,2023-08-15,Curitiba,Smartphone Samsung,2200.0,1,Cliente_1444,2200.0,Presencial,Sul
2066,2024-12-16,Curitiba,iPhone 14,5500.0,2,Cliente_9180,11000.0,Presencial,Sul
2074,2024-10-15,Curitiba,Notebook HP,3200.0,1,Cliente_3201,3200.0,Presencial,Sul
2077,2024-11-05,Curitiba,iPhone 14,5500.0,3,Cliente_19044,16500.0,Presencial,Sul
2086,2023-03-16,Curitiba,"Monitor 27""",1200.0,3,Cliente_7701,3600.0,Presencial,Sul
2091,2024-03-18,Curitiba,Notebook HP,3200.0,1,Cliente_9592,3200.0,Presencial,Sul
2095,2024-04-23,Curitiba,Mouse Gamer,120.0,1,Cliente_4543,120.0,Presencial,Sul
2107,2023-07-16,Curitiba,Smartphone Samsung,2200.0,1,Cliente_22627,2200.0,Presencial,Sul
2119,2024-04-11,Curitiba,Notebook Dell,3500.0,5,Cliente_17050,17500.0,Presencial,Sul
2139,2023-02-08,Curitiba,Teclado Mecânico,250.0,1,Cliente_14762,250.0,Presencial,Sul
2147,2024-06-19,Curitiba,Notebook Dell,3500.0,1,Cliente_24441,3500.0,Presencial,Sul
2148,2023-03-14,Curitiba,"Monitor 27""",1200.0,1,Cliente_3205,1200.0,Presencial,Sul
2162,2023-02-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_11470,1200.0,Presencial,Sul
2167,2023-12-20,Curitiba,Cabo HDMI,40.0,1,Cliente_20236,40.0,Presencial,Sul
2168,2024-08-12,Curitiba,Mouse Gamer,120.0,1,Cliente_16584,120.0,Presencial,Sul
2170,2023-12-13,Curitiba,Cabo HDMI,40.0,3,Cliente_29926,120.0,Presencial,Sul
2176,2024-11-26,Curitiba,Mouse Gamer,120.0,1,Cliente_3506,120.0,Presencial,Sul
2192,2023-04-25,Curitiba,Notebook Dell,3500.0,2,Cliente_21403,7000.0,Presencial,Sul
2196,2023-12-04,Curitiba,Notebook HP,3200.0,1,Cliente_1791,3200.0,Presencial,Sul
2200,2023-10-01,Curitiba,"Monitor 27""",1200.0,2,Cliente_25665,2400.0,Presencial,Sul
2204,2023-10-15,Curitiba,Mouse Gamer,120.0,1,Cliente_20998,120.0,Presencial,Sul
2243,2024-01-23,Curitiba,Notebook Dell,3500.0,1,Cliente_29797,3500.0,Presencial,Sul
2244,2024-03-16,Curitiba,Notebook HP,3200.0,1,Cliente_6129,3200.0,Presencial,Sul
2245,2023-07-18,Curitiba,iPhone 14,5500.0,1,Cliente_1927,5500.0,Presencial,Sul
2247,2023-04-15,Curitiba,Notebook Dell,3500.0,1,Cliente_24000,3500.0,Presencial,Sul
2262,2023-03-22,Curitiba,Cabo HDMI,40.0,2,Cliente_12692,80.0,Presencial,Sul
2277,2024-02-09,Curitiba,Cabo HDMI,40.0,1,Cliente_6580,40.0,Presencial,Sul
2278,2024-05-11,Curitiba,Teclado Mecânico,250.0,1,Cliente_25715,250.0,Presencial,Sul
2279,2023-06-02,Curitiba,"Monitor 27""",1200.0,1,Cliente_1109,1200.0,Presencial,Sul
2287,2024-11-15,Curitiba,Smartphone Samsung,2200.0,1,Cliente_22484,2200.0,Presencial,Sul
2288,2023-03-19,Curitiba,"Monitor 27""",1200.0,1,Cliente_7410,1200.0,Presencial,Sul
2290,2024-11-30,Curitiba,Notebook Dell,3500.0,1,Cliente_26189,3500.0,Presencial,Sul
2293,2024-07-19,Curitiba,Smartphone Samsung,2200.0,1,Cliente_3168,2200.0,Presencial,Sul
2297,2023-09-27,Curitiba,Notebook Dell,3500.0,2,Cliente_22437,7000.0,Presencial,Sul
2316,2024-05-27,Curitiba,"Monitor 27""",1200.0,1,Cliente_25129,1200.0,Presencial,Sul
2335,2023-10-24,Curitiba,"Monitor 27""",1200.0,1,Cliente_23882,1200.0,Presencial,Sul
2336,2024-08-08,Curitiba,iPhone 14,5500.0,1,Cliente_1825,5500.0,Presencial,Sul
2340,2023-12-25,Curitiba,"Monitor 27""",1200.0,1,Cliente_14474,1200.0,Presencial,Sul
2342,2024-12-01,Curitiba,Smartphone Samsung,2200.0,1,Cliente_20969,2200.0,Presencial,Sul
2361,2024-04-14,Curitiba,Cabo HDMI,40.0,1,Cliente_18190,40.0,Presencial,Sul
2367,2023-04-05,Curitiba,Teclado Mecânico,250.0,1,Cliente_2290,250.0,Presencial,Sul
2368,2024-10-26,Curitiba,"Monitor 27""",1200.0,1,Cliente_5107,1200.0,Presencial,Sul
2372,2023-09-05,Curitiba,iPhone 14,5500.0,3,Cliente_20243,16500.0,Presencial,Sul
2374,2023-07-13,Curitiba,iPhone 14,5500.0,1,Cliente_6436,5500.0,Presencial,Sul
2395,2024-01-30,Curitiba,"Monitor 27""",1200.0,1,Cliente_29831,1200.0,Presencial,Sul
2400,2023-07-09,Curitiba,iPhone 14,5500.0,2,Cliente_16647,11000.0,Presencial,Sul
2401,2023-05-01,Curitiba,"Monitor 27""",1200.0,1,Cliente_19056,1200.0,Presencial,Sul
2412,2024-11-13,Curitiba,Smartphone Samsung,2200.0,1,Cliente_14274,2200.0,Presencial,Sul
2419,2024-12-22,Curitiba,"Monitor 27""",1200.0,2,Cliente_5174,2400.0,Presencial,Sul
2426,2023-05-28,Curitiba,Mouse Gamer,120.0,1,Cliente_3799,120.0,Presencial,Sul
2433,2024-02-16,Curitiba,Notebook HP,3200.0,1,Cliente_3805,3200.0,Presencial,Sul
2435,2024-07-20,Curitiba,Teclado Mecânico,250.0,2,Cliente_15463,500.0,Presencial,Sul
2436,2024-11-13,Curitiba,iPhone 14,5500.0,1,Cliente_10558,5500.0,Presencial,Sul
2438,2024-06-16,Curitiba,Smartphone Samsung,2200.0,2,Cliente_5327,4400.0,Presencial,Sul
2454,2024-08-21,Curitiba,Smartphone Samsung,2200.0,3,Cliente_24597,6600.0,Presencial,Sul
2462,2023-11-17,Curitiba,Teclado Mecânico,250.0,1,Cliente_18383,250.0,Presencial,Sul
2476,2023-05-06,Curitiba,Smartphone Samsung,2200.0,1,Cliente_4820,2200.0,Presencial,Sul
2479,2023-11-22,Curitiba,Teclado Mecânico,250.0,1,Cliente_23444,250.0,Presencial,Sul
2482,2023-08-25,Curitiba,"Monitor 27""",1200.0,1,Cliente_23203,1200.0,Presencial,Sul
2492,2024-09-09,Curitiba,"Monitor 27""",1200.0,1,Cliente_16765,1200.0,Presencial,Sul
2498,2023-02-07,Curitiba,Notebook HP,3200.0,1,Cliente_9972,3200.0,Presencial,Sul
2531,2024-05-19,Curitiba,Notebook HP,3200.0,1,Cliente_1889,3200.0,Presencial,Sul
2535,2024-06-05,Curitiba,Teclado Mecânico,250.0,3,Cliente_11515,750.0,Presencial,Sul
2545,2024-10-04,Curitiba,Teclado Mecânico,250.0,2,Cliente_12698,500.0,Presencial,Sul
2552,2023-11-23,Curitiba,Notebook Dell,3500.0,1,Cliente_27012,3500.0,Presencial,Sul
2553,2023-03-10,Curitiba,Notebook Dell,3500.0,10,Cliente_10218,35000.0,Presencial,Sul
2565,2024-11-06,Curitiba,Notebook HP,3200.0,1,Cliente_11943,3200.0,Presencial,Sul
2570,2023-12-11,Curitiba,Notebook Dell,3500.0,1,Cliente_12539,3500.0,Presencial,Sul
2580,2024-12-21,Curitiba,Notebook HP,3200.0,2,Cliente_8549,6400.0,Presencial,Sul
2581,2023-09-17,Curitiba,Teclado Mecânico,250.0,1,Cliente_4867,250.0,Presencial,Sul
2584,2023-01-07,Curitiba,Teclado Mecânico,250.0,2,Cliente_8165,500.0,Presencial,Sul
2588,2023-01-21,Curitiba,Notebook HP,3200.0,1,Cliente_25070,3200.0,Presencial,Sul
2597,2024-07-11,Curitiba,Smartphone Samsung,2200.0,1,Cliente_29803,2200.0,Presencial,Sul
2606,2023-09-10,Curitiba,Mouse Gamer,120.0,1,Cliente_1598,120.0,Presencial,Sul
2622,2023-08-25,Curitiba,Smartphone Samsung,2200.0,1,Cliente_27740,2200.0,Presencial,Sul
2628,2023-04-05,Curitiba,Teclado Mecânico,250.0,1,Cliente_9197,250.0,Presencial,Sul
2641,2024-12-03,Curitiba,Mouse Gamer,120.0,1,Cliente_9809,120.0,Presencial,Sul
2644,2023-05-22,Curitiba,Notebook Dell,3500.0,1,Cliente_18452,3500.0,Presencial,Sul
2660,2024-01-27,Curitiba,iPhone 14,5500.0,1,Cliente_7543,5500.0,Presencial,Sul
2661,2024-08-07,Curitiba,Notebook HP,3200.0,2,Cliente_18171,6400.0,Presencial,Sul
2670,2024-10-12,Curitiba,Smartphone Samsung,2200.0,2,Cliente_13762,4400.0,Presencial,Sul
2691,2023-09-15,Curitiba,iPhone 14,5500.0,2,Cliente_11123,11000.0,Presencial,Sul
2697,2023-01-09,Curitiba,iPhone 14,5500.0,1,Cliente_7417,5500.0,Presencial,Sul
2703,2023-05-13,Curitiba,Cabo HDMI,40.0,1,Cliente_11968,40.0,Presencial,Sul
2718,2023-03-01,Curitiba,Smartphone Samsung,2200.0,1,Cliente_18388,2200.0,Presencial,Sul
2723,2023-10-18,Curitiba,iPhone 14,5500.0,1,Cliente_4950,5500.0,Presencial,Sul
2724,2024-11-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_7224,2200.0,Presencial,Sul
2734,2024-05-28,Curitiba,iPhone 14,5500.0,2,Cliente_15337,11000.0,Presencial,Sul
2739,2023-02-03,Curitiba,iPhone 14,5500.0,1,Cliente_26156,5500.0,Presencial,Sul
2741,2023-07-03,Curitiba,Teclado Mecânico,250.0,2,Cliente_28421,500.0,Presencial,Sul
2745,2023-02-02,Curitiba,"Monitor 27""",1200.0,1,Cliente_28125,1200.0,Presencial,Sul
2746,2024-12-22,Curitiba,Teclado Mecânico,250.0,2,Cliente_2202,500.0,Presencial,Sul
2748,2024-03-26,Curitiba,Notebook Dell,3500.0,1,Cliente_18899,3500.0,Presencial,Sul
2757,2024-02-21,Curitiba,Notebook Dell,3500.0,2,Cliente_1372,7000.0,Presencial,Sul
2758,2023-07-10,Curitiba,iPhone 14,5500.0,1,Cliente_9563,5500.0,Presencial,Sul
2770,2024-12-14,Curitiba,"Monitor 27""",1200.0,1,Cliente_24549,1200.0,Presencial,Sul
2784,2023-04-06,Curitiba,Teclado Mecânico,250.0,1,Cliente_1727,250.0,Presencial,Sul
2787,2024-09-28,Curitiba,Notebook HP,3200.0,2,Cliente_25169,6400.0,Presencial,Sul
2796,2023-12-17,Curitiba,Cabo HDMI,40.0,1,Cliente_22237,40.0,Presencial,Sul
2799,2024-07-21,Curitiba,Notebook Dell,3500.0,1,Cliente_149,3500.0,Presencial,Sul
2800,2024-11-28,Curitiba,Notebook Dell,3500.0,1,Cliente_23472,3500.0,Presencial,Sul
2819,2023-07-05,Curitiba,Mouse Gamer,120.0,1,Cliente_26103,120.0,Presencial,Sul
2828,2023-06-03,Curitiba,Notebook Dell,3500.0,3,Cliente_29110,10500.0,Presencial,Sul
2843,2023-11-25,Curitiba,Notebook Dell,3500.0,1,Cliente_8715,3500.0,Presencial,Sul
2844,2024-12-21,Curitiba,Smartphone Samsung,2200.0,1,Cliente_8340,2200.0,Presencial,Sul
2849,2023-08-26,Curitiba,"Monitor 27""",1200.0,1,Cliente_14675,1200.0,Presencial,Sul
2850,2023-07-25,Curitiba,Notebook HP,3200.0,1,Cliente_4241,3200.0,Presencial,Sul
2859,2024-01-04,Curitiba,Notebook Dell,3500.0,1,Cliente_22852,3500.0,Presencial,Sul
2868,2023-07-06,Curitiba,Teclado Mecânico,250.0,1,Cliente_3386,250.0,Presencial,Sul
2874,2024-07-17,Curitiba,iPhone 14,5500.0,1,Cliente_12903,5500.0,Presencial,Sul
2884,2023-12-09,Curitiba,Mouse Gamer,120.0,1,Cliente_18126,120.0,Presencial,Sul
2890,2024-05-24,Curitiba,Mouse Gamer,120.0,1,Cliente_20754,120.0,Presencial,Sul
2898,2024-06-22,Curitiba,Smartphone Samsung,2200.0,1,Cliente_3565,2200.0,Presencial,Sul
2902,2024-11-28,Curitiba,Notebook HP,3200.0,2,Cliente_9581,6400.0,Presencial,Sul
2906,2024-09-23,Curitiba,Mouse Gamer,120.0,1,Cliente_21299,120.0,Presencial,Sul
2919,2024-04-06,Curitiba,Cabo HDMI,40.0,1,Cliente_19374,40.0,Presencial,Sul
2922,2023-08-22,Curitiba,Cabo HDMI,40.0,2,Cliente_9720,80.0,Presencial,Sul
2928,2023-07-29,Curitiba,Notebook HP,3200.0,1,Cliente_27425,3200.0,Presencial,Sul
2929,2023-06-06,Curitiba,Notebook HP,3200.0,1,Cliente_25303,3200.0,Presencial,Sul
2932,2024-07-17,Curitiba,Mouse Gamer,120.0,2,Cliente_14579,240.0,Presencial,Sul
2950,2024-04-09,Curitiba,iPhone 14,5500.0,1,Cliente_24606,5500.0,Presencial,Sul
2951,2023-06-14,Curitiba,Teclado Mecânico,250.0,5,Cliente_7434,1250.0,Presencial,Sul
2955,2023-03-19,Curitiba,Notebook HP,3200.0,1,Cliente_3844,3200.0,Presencial,Sul
2960,2024-10-23,Curitiba,"Monitor 27""",1200.0,1,Cliente_6788,1200.0,Presencial,Sul
2970,2024-05-14,Curitiba,Notebook Dell,3500.0,2,Cliente_15836,7000.0,Presencial,Sul
2990,2024-04-13,Curitiba,Cabo HDMI,40.0,1,Cliente_15469,40.0,Presencial,Sul
3001,2023-12-24,Curitiba,Cabo HDMI,40.0,1,Cliente_11952,40.0,Presencial,Sul
3008,2023-12-08,Curitiba,Notebook Dell,3500.0,2,Cliente_2514,7000.0,Presencial,Sul
3024,2024-01-19,Curitiba,iPhone 14,5500.0,10,Cliente_8061,55000.0,Presencial,Sul
3027,2024-05-10,Curitiba,"Monitor 27""",1200.0,1,Cliente_6812,1200.0,Presencial,Sul
3036,2024-07-21,Curitiba,Mouse Gamer,120.0,5,Cliente_10021,600.0,Presencial,Sul
3043,2024-07-28,Curitiba,"Monitor 27""",1200.0,1,Cliente_16071,1200.0,Presencial,Sul
3047,2024-07-26,Curitiba,Notebook HP,3200.0,1,Cliente_2637,3200.0,Presencial,Sul
3049,2023-04-14,Curitiba,"Monitor 27""",1200.0,2,Cliente_22239,2400.0,Presencial,Sul
3050,2024-02-21,Curitiba,iPhone 14,5500.0,1,Cliente_6631,5500.0,Presencial,Sul
3055,2024-11-16,Curitiba,Smartphone Samsung,2200.0,2,Cliente_13054,4400.0,Presencial,Sul
3056,2023-04-18,Curitiba,"Monitor 27""",1200.0,1,Cliente_1058,1200.0,Presencial,Sul
3062,2023-03-27,Curitiba,Notebook HP,3200.0,1,Cliente_6,3200.0,Presencial,Sul
3066,2024-12-18,Curitiba,Notebook HP,3200.0,1,Cliente_28825,3200.0,Presencial,Sul
3085,2023-04-06,Curitiba,Notebook HP,3200.0,1,Cliente_20516,3200.0,Presencial,Sul
3098,2023-01-24,Curitiba,"Monitor 27""",1200.0,1,Cliente_29424,1200.0,Presencial,Sul
3099,2024-01-14,Curitiba,Notebook HP,3200.0,2,Cliente_28271,6400.0,Presencial,Sul
3113,2023-10-31,Curitiba,Notebook HP,3200.0,1,Cliente_25228,3200.0,Presencial,Sul
3115,2023-03-02,Curitiba,Notebook HP,3200.0,1,Cliente_27062,3200.0,Presencial,Sul
3140,2024-06-22,Curitiba,Mouse Gamer,120.0,1,Cliente_13590,120.0,Presencial,Sul
3154,2024-03-21,Curitiba,"Monitor 27""",1200.0,1,Cliente_22097,1200.0,Presencial,Sul
3162,2023-12-06,Curitiba,Notebook Dell,3500.0,1,Cliente_3956,3500.0,Presencial,Sul
3166,2024-11-10,Curitiba,Notebook Dell,3500.0,1,Cliente_11574,3500.0,Presencial,Sul
3171,2024-11-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_15979,2200.0,Presencial,Sul
3172,2023-11-14,Curitiba,Mouse Gamer,120.0,1,Cliente_26851,120.0,Presencial,Sul
3173,2023-12-17,Curitiba,"Monitor 27""",1200.0,1,Cliente_873,1200.0,Presencial,Sul
3182,2023-03-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_6695,2200.0,Presencial,Sul
3184,2024-04-22,Curitiba,Cabo HDMI,40.0,1,Cliente_1251,40.0,Presencial,Sul
3200,2023-03-28,Curitiba,iPhone 14,5500.0,2,Cliente_2454,11000.0,Presencial,Sul
3202,2024-01-30,Curitiba,Notebook Dell,3500.0,1,Cliente_25923,3500.0,Presencial,Sul
3204,2024-07-04,Curitiba,Notebook Dell,3500.0,1,Cliente_13287,3500.0,Presencial,Sul
3228,2024-02-07,Curitiba,Notebook HP,3200.0,1,Cliente_2284,3200.0,Presencial,Sul
3235,2023-12-15,Curitiba,Notebook HP,3200.0,2,Cliente_19732,6400.0,Presencial,Sul
3238,2023-01-18,Curitiba,Smartphone Samsung,2200.0,1,Cliente_19091,2200.0,Presencial,Sul
3263,2024-10-27,Curitiba,Notebook Dell,3500.0,2,Cliente_22410,7000.0,Presencial,Sul
3266,2024-05-03,Curitiba,Cabo HDMI,40.0,3,Cliente_11394,120.0,Presencial,Sul
3267,2023-03-16,Curitiba,iPhone 14,5500.0,5,Cliente_12370,27500.0,Presencial,Sul
3269,2024-04-02,Curitiba,Cabo HDMI,40.0,1,Cliente_6663,40.0,Presencial,Sul
3271,2024-12-21,Curitiba,"Monitor 27""",1200.0,1,Cliente_4355,1200.0,Presencial,Sul
3305,2023-02-12,Curitiba,Notebook HP,3200.0,1,Cliente_29121,3200.0,Presencial,Sul
3306,2024-03-27,Curitiba,"Monitor 27""",1200.0,1,Cliente_965,1200.0,Presencial,Sul
3310,2024-09-14,Curitiba,Notebook HP,3200.0,1,Cliente_12056,3200.0,Presencial,Sul
3311,2023-01-21,Curitiba,Smartphone Samsung,2200.0,2,Cliente_21581,4400.0,Presencial,Sul
3312,2024-08-27,Curitiba,Notebook Dell,3500.0,1,Cliente_21580,3500.0,Presencial,Sul
3318,2023-07-06,Curitiba,Teclado Mecânico,250.0,1,Cliente_11150,250.0,Presencial,Sul
3319,2024-03-03,Curitiba,Mouse Gamer,120.0,1,Cliente_15898,120.0,Presencial,Sul
3323,2023-10-01,Curitiba,Mouse Gamer,120.0,1,Cliente_28469,120.0,Presencial,Sul
3325,2024-04-01,Curitiba,Smartphone Samsung,2200.0,1,Cliente_3652,2200.0,Presencial,Sul
3328,2023-03-10,Curitiba,Mouse Gamer,120.0,1,Cliente_2561,120.0,Presencial,Sul
3355,2024-02-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_4163,1200.0,Presencial,Sul
3366,2024-05-20,Curitiba,Notebook HP,3200.0,1,Cliente_815,3200.0,Presencial,Sul
3372,2024-05-20,Curitiba,Notebook Dell,3500.0,1,Cliente_4091,3500.0,Presencial,Sul
3379,2023-04-12,Curitiba,Teclado Mecânico,250.0,1,Cliente_7840,250.0,Presencial,Sul
3396,2023-10-16,Curitiba,Mouse Gamer,120.0,1,Cliente_16851,120.0,Presencial,Sul
3402,2023-10-13,Curitiba,Cabo HDMI,40.0,2,Cliente_16409,80.0,Presencial,Sul
3423,2023-04-24,Curitiba,Smartphone Samsung,2200.0,1,Cliente_25691,2200.0,Presencial,Sul
3444,2024-09-28,Curitiba,iPhone 14,5500.0,1,Cliente_7080,5500.0,Presencial,Sul
3447,2024-06-22,Curitiba,Smartphone Samsung,2200.0,1,Cliente_4828,2200.0,Presencial,Sul
3449,2024-04-07,Curitiba,Cabo HDMI,40.0,1,Cliente_11662,40.0,Presencial,Sul
3452,2024-05-13,Curitiba,Notebook Dell,3500.0,1,Cliente_19591,3500.0,Presencial,Sul
3458,2024-03-03,Curitiba,"Monitor 27""",1200.0,1,Cliente_12417,1200.0,Presencial,Sul
3463,2023-02-13,Curitiba,iPhone 14,5500.0,1,Cliente_7154,5500.0,Presencial,Sul
3465,2024-12-25,Curitiba,iPhone 14,5500.0,2,Cliente_29900,11000.0,Presencial,Sul
3466,2024-08-01,Curitiba,Teclado Mecânico,250.0,1,Cliente_17832,250.0,Presencial,Sul
3467,2024-12-19,Curitiba,Mouse Gamer,120.0,1,Cliente_19068,120.0,Presencial,Sul
3469,2024-06-17,Curitiba,Mouse Gamer,120.0,2,Cliente_4290,240.0,Presencial,Sul
3479,2024-05-24,Curitiba,iPhone 14,5500.0,1,Cliente_22919,5500.0,Presencial,Sul
3480,2023-11-07,Curitiba,Teclado Mecânico,250.0,5,Cliente_8138,1250.0,Presencial,Sul
3486,2024-07-02,Curitiba,"Monitor 27""",1200.0,1,Cliente_11542,1200.0,Presencial,Sul
3487,2023-09-22,Curitiba,Teclado Mecânico,250.0,1,Cliente_25090,250.0,Presencial,Sul
3491,2024-02-08,Curitiba,Smartphone Samsung,2200.0,1,Cliente_15704,2200.0,Presencial,Sul
3502,2024-03-29,Curitiba,"Monitor 27""",1200.0,1,Cliente_11336,1200.0,Presencial,Sul
3505,2024-12-10,Curitiba,"Monitor 27""",1200.0,1,Cliente_17336,1200.0,Presencial,Sul
3515,2023-07-01,Curitiba,iPhone 14,5500.0,1,Cliente_28390,5500.0,Presencial,Sul
3516,2024-06-22,Curitiba,Notebook Dell,3500.0,1,Cliente_3388,3500.0,Presencial,Sul
3522,2023-08-20,Curitiba,"Monitor 27""",1200.0,1,Cliente_21127,1200.0,Presencial,Sul
3538,2023-07-08,Curitiba,"Monitor 27""",1200.0,1,Cliente_19223,1200.0,Presencial,Sul
3542,2023-06-16,Curitiba,Notebook HP,3200.0,1,Cliente_22365,3200.0,Presencial,Sul
3544,2023-01-17,Curitiba,Notebook HP,3200.0,3,Cliente_1268,9600.0,Presencial,Sul
3548,2023-03-30,Curitiba,Cabo HDMI,40.0,5,Cliente_25421,200.0,Presencial,Sul
3551,2024-10-09,Curitiba,Notebook Dell,3500.0,1,Cliente_16840,3500.0,Presencial,Sul
3557,2024-04-29,Curitiba,"Monitor 27""",1200.0,1,Cliente_6739,1200.0,Presencial,Sul
3558,2023-03-18,Curitiba,Notebook Dell,3500.0,1,Cliente_24941,3500.0,Presencial,Sul
3575,2023-05-08,Curitiba,Mouse Gamer,120.0,1,Cliente_22758,120.0,Presencial,Sul
3576,2024-04-14,Curitiba,Notebook Dell,3500.0,2,Cliente_3166,7000.0,Presencial,Sul
3579,2023-12-20,Curitiba,Cabo HDMI,40.0,1,Cliente_21830,40.0,Presencial,Sul
3580,2024-10-31,Curitiba,"Monitor 27""",1200.0,5,Cliente_19370,6000.0,Presencial,Sul
3594,2024-03-21,Curitiba,Notebook Dell,3500.0,1,Cliente_23542,3500.0,Presencial,Sul
3595,2023-06-20,Curitiba,"Monitor 27""",1200.0,1,Cliente_28138,1200.0,Presencial,Sul
3603,2024-09-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_7907,1200.0,Presencial,Sul
3617,2024-06-10,Curitiba,Smartphone Samsung,2200.0,1,Cliente_2198,2200.0,Presencial,Sul
3619,2023-06-13,Curitiba,"Monitor 27""",1200.0,3,Cliente_10939,3600.0,Presencial,Sul
3620,2024-04-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_16240,1200.0,Presencial,Sul
3629,2023-02-18,Curitiba,Cabo HDMI,40.0,1,Cliente_13645,40.0,Presencial,Sul
3632,2024-12-06,Curitiba,Notebook Dell,3500.0,2,Cliente_11951,7000.0,Presencial,Sul
3633,2024-12-02,Curitiba,Mouse Gamer,120.0,1,Cliente_15718,120.0,Presencial,Sul
3650,2023-06-27,Curitiba,Notebook Dell,3500.0,1,Cliente_11054,3500.0,Presencial,Sul
3660,2024-09-20,Curitiba,Smartphone Samsung,2200.0,2,Cliente_23525,4400.0,Presencial,Sul
3667,2024-12-05,Curitiba,Mouse Gamer,120.0,2,Cliente_6724,240.0,Presencial,Sul
3678,2024-08-23,Curitiba,Notebook HP,3200.0,2,Cliente_2023,6400.0,Presencial,Sul
3686,2023-09-09,Curitiba,Notebook HP,3200.0,1,Cliente_24361,3200.0,Presencial,Sul
3687,2023-05-23,Curitiba,Notebook Dell,3500.0,2,Cliente_22689,7000.0,Presencial,Sul
3693,2024-02-19,Curitiba,"Monitor 27""",1200.0,1,Cliente_27853,1200.0,Presencial,Sul
3694,2023-08-24,Curitiba,iPhone 14,5500.0,1,Cliente_15530,5500.0,Presencial,Sul
3695,2024-06-26,Curitiba,Cabo HDMI,40.0,1,Cliente_19786,40.0,Presencial,Sul
3699,2023-11-05,Curitiba,Cabo HDMI,40.0,1,Cliente_28469,40.0,Presencial,Sul
3700,2023-07-03,Curitiba,"Monitor 27""",1200.0,5,Cliente_18914,6000.0,Presencial,Sul
3709,2023-01-17,Curitiba,Notebook Dell,3500.0,1,Cliente_24397,3500.0,Presencial,Sul
